id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,distance_km
0eb9e4df5696c9bf7c849706372fbe18,szczecin,apartmentBuilding,63.0,3.0,3.0,5.0,2019.0,53.43167452,14.54213905,1.55,74.0,0.252,0.635,0.212,0.229,0.053,0.268,0.024,condominium,brick,premium,no,no,yes,no,no,729000,11571.42857142857,2.0
f40a9e80d4c9439f1fd3a57257771d78,szczecin,blockOfFlats,53.67,2.0,1.0,4.0,2012.0,53.4580702,14.5429308,4.04,5.0,0.483,0.757,0.581,0.435,0.358,1.929,0.477,condominium,brick,premium,yes,no,yes,no,no,620000,11552.07751071362,4.0
76affd52069119ac305ee74b21b4aed7,szczecin,blockOfFlats,56.58,2.0,4.0,5.0,2019.0,53.43911265,14.49004444,5.01,7.0,0.65,1.122,0.248,0.316,0.221,2.711,0.258,condominium,brick,premium,yes,yes,yes,no,no,580000,10250.972074938141,5.0
1e92d0c372358479553963901bd8e568,szczecin,blockOfFlats,63.71,3.0,3.0,4.0,1990.0,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,brick,premium,yes,yes,no,no,yes,549000,8617.17155862502,1.0
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000,5626.373626373626,5.0
35e001d173d4f6626e6e1d92ec75af93,szczecin,blockOfFlats,53.26,2.0,7.0,11.0,1985.0,53.4570049,14.4934449,5.83,10.0,0.485,1.842,0.229,0.254,0.754,2.963,0.204,cooperative,concreteSlab,premium,no,yes,no,no,yes,514000,9650.76980848667,6.0
402d6b0ff1c84434185b93f9d16115a4,szczecin,tenement,26.79,2.0,5.0,5.0,1930.0,53.41966535,14.54780007,0.97,15.0,0.249,0.252,0.325,0.507,0.305,1.073,0.288,condominium,brick,premium,no,no,yes,no,no,430000,16050.76521089959,1.0
7811da22fe39ef6dc5c1ae815557c5c7,szczecin,blockOfFlats,33.6,2.0,5.0,5.0,1975.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,concreteSlab,premium,no,no,yes,no,no,363000,10803.571428571428,1.0
a6d64691618dac8d1befa68678b6271e,szczecin,blockOfFlats,109.4,5.0,3.0,5.0,2000.0,53.4380772,14.5647013,1.65,17.0,0.217,0.706,0.54,0.078,0.234,0.991,0.175,condominium,brick,premium,no,yes,no,no,no,798000,7294.332723948812,2.0
4777aa53b2049176132d4a8175b985b9,szczecin,tenement,81.64,3.0,1.0,3.0,1900.0,53.4460874,14.5558096,2.55,15.0,0.091,0.597,0.625,0.247,0.222,1.441,0.026,condominium,brick,low,no,yes,no,no,yes,465000,5695.737383635473,3.0
1d5625a24125ddf6482753dedb30454b,szczecin,tenement,80.49,4.0,3.0,3.0,1920.0,53.43157,14.61499,3.69,0.0,2.73,3.98,2.873,3.1,2.798,3.542,2.672,condominium,brick,low,no,no,no,no,no,426000,5292.582929556467,4.0
ecb53846ed82859bc4ae397580b4777d,szczecin,blockOfFlats,29.0,1.0,10.0,11.0,1997.0,53.4386,14.5532,1.77,27.0,0.225,0.226,0.212,0.172,0.167,0.827,0.166,condominium,brick,premium,no,no,yes,no,no,329000,11344.827586206897,2.0
029c3adc75ff9312dfa4b9a898c81338,szczecin,tenement,94.41,3.0,2.0,3.0,1920.0,53.4446572,14.5409992,2.71,9.0,0.489,0.714,0.252,0.221,0.04,0.726,0.227,condominium,brick,premium,no,yes,no,no,yes,750000,7944.073721004132,3.0
155795f0eb31afb9c4cc16ebcc3faf3f,szczecin,tenement,43.32,2.0,4.0,4.0,1930.0,53.4214955,14.5475511,0.91,24.0,0.075,0.169,0.403,0.302,0.216,0.92,0.179,condominium,brick,premium,no,no,no,no,yes,330000,7617.728531855955,1.0
f5f98bac48f3b53fbce2fa14054014c8,szczecin,tenement,90.96,5.0,3.0,4.0,1930.0,53.4177448,14.5308248,2.09,7.0,0.626,0.248,0.249,0.424,0.049,0.238,0.635,condominium,brick,premium,no,no,no,no,yes,615000,6761.213720316623,2.0
b7eee58836d9125111fdc4a414848985,szczecin,blockOfFlats,83.98,4.0,4.0,4.0,2002.0,53.4281783,14.5633052,0.55,41.0,0.043,0.946,0.384,0.217,0.069,0.17,0.566,condominium,brick,premium,no,no,no,no,yes,529000,6299.118837818528,1.0
b525921b35146fbe0d845801234562cd,szczecin,blockOfFlats,79.59,3.0,1.0,3.0,2017.0,53.3951523,14.4937737,5.45,3.0,1.888,2.788,0.207,1.98,0.24,3.718,0.5,condominium,brick,premium,no,yes,no,no,no,839000,10541.525317250911,5.0
23d558163bb1c7863c73485048e50858,szczecin,blockOfFlats,53.8,2.0,5.0,5.0,1997.0,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,brick,premium,no,no,yes,no,no,420000,7806.691449814127,1.0
7ec1e260b3f3985259ec7626756775c0,szczecin,tenement,89.57,4.0,1.0,4.0,1930.0,53.43241105,14.5387773,1.78,68.0,0.075,0.458,0.284,0.245,0.057,0.294,0.142,condominium,brick,premium,no,no,yes,no,no,810000,9043.206430724573,2.0
e4040152e65d6037a29a5e87704a7c83,szczecin,blockOfFlats,76.64,3.0,2.0,4.0,1990.0,53.42632,14.53144,1.98,20.0,0.21,0.429,0.107,0.697,0.087,0.721,0.048,condominium,brick,premium,yes,yes,no,no,yes,699000,9120.563674321504,2.0
53ba9642325b4dd7c5d5d6d190344ea4,szczecin,tenement,65.82,3.0,4.0,4.0,1905.0,53.4085,14.5329,2.49,14.0,0.321,0.217,0.306,0.43,0.267,1.263,0.315,condominium,brick,premium,yes,no,no,no,yes,495000,7520.510483135826,2.0
5183f6f75f5d759d2be911e3056f98c7,szczecin,blockOfFlats,46.16,3.0,10.0,11.0,1967.0,53.43778659,14.55334042,1.68,33.0,0.224,0.314,0.159,0.203,0.095,0.815,0.193,condominium,concreteSlab,premium,no,no,yes,no,no,515000,11156.84575389948,2.0
89a26ce5f2d4222524989b8d1938fb2f,szczecin,apartmentBuilding,58.23,3.0,1.0,2.0,2016.0,53.477574,14.540893,6.17,2.0,1.258,2.603,0.977,0.59,0.426,2.987,0.485,condominium,brick,premium,yes,yes,yes,no,no,699999,12021.277691911386,6.0
a8f33c3bf9461849f1b8914b9ab7c3cd,szczecin,tenement,60.0,3.0,1.0,4.0,1930.0,53.4471255,14.5525049,2.7,14.0,0.314,0.679,0.583,0.425,0.031,1.401,0.183,condominium,brick,low,yes,no,no,no,yes,485000,8083.333333333333,3.0
4fd74e394f0cfe9aa5304c9c8bd20f59,szczecin,tenement,80.0,4.0,3.0,3.0,1910.0,53.4317259,14.5445338,1.43,81.0,0.406,0.508,0.233,0.364,0.046,0.267,0.072,condominium,brick,low,no,no,no,no,no,426000,5325.0,1.0
138b61b55eefd7847f760f04c2e8a73f,szczecin,blockOfFlats,48.5,2.0,5.0,12.0,1985.0,53.3781463,14.6561581,8.07,24.0,0.272,0.047,0.373,0.094,0.028,1.078,0.039,condominium,concreteSlab,premium,no,yes,yes,no,yes,415000,8556.701030927836,8.0
92702fa74c4d343ba814bb17c9d0ef6f,szczecin,blockOfFlats,56.0,3.0,5.0,5.0,2023.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,445000,7946.428571428572,1.0
3f769a52d10ec67e159ac3aa24a14f76,szczecin,blockOfFlats,59.0,3.0,5.0,5.0,2023.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,465000,7881.35593220339,1.0
4c47bd9fdb7e0c5488b62ae0a7a035ec,szczecin,blockOfFlats,38.5,2.0,6.0,10.0,1980.0,53.43830545,14.55273624,1.75,30.0,0.214,0.253,0.219,0.189,0.162,0.788,0.174,cooperative,concreteSlab,premium,no,no,yes,no,no,389999,10129.844155844155,2.0
79c691e2813253f1c46bbfb2d0226e15,szczecin,blockOfFlats,49.2,2.0,7.0,10.0,1987.0,53.37964536,14.66367413,8.37,11.0,0.324,0.567,0.153,0.452,0.311,1.078,0.205,cooperative,concreteSlab,premium,no,yes,yes,no,yes,425000,8638.211382113821,8.0
0108d2d0b70c9e3642ca3ca8ce95cbeb,szczecin,blockOfFlats,78.32,4.0,3.0,3.0,2018.0,53.47224314,14.56127649,5.43,0.0,1.265,2.056,0.869,0.922,0.823,1.557,1.205,condominium,brick,premium,yes,no,yes,no,no,909000,11606.230847803883,5.0
915386764ab78d8ed39fe685181da9b3,szczecin,tenement,65.0,3.0,2.0,4.0,1930.0,53.4186337,14.5482692,0.99,9.0,0.36,0.338,0.312,0.623,0.385,1.112,0.377,condominium,brick,premium,no,no,no,no,yes,499000,7676.923076923077,1.0
f444613028d3ae79b61a8e844c7d5195,szczecin,blockOfFlats,77.7,4.0,2.0,3.0,2009.0,53.4538212,14.6692962,7.93,0.0,0.288,0.657,0.393,4.96,4.806,1.078,4.618,condominium,brick,premium,yes,yes,no,no,no,748000,9626.769626769626,8.0
21c8557b4cb3716ad171f94ada7e93b8,szczecin,blockOfFlats,71.03,3.0,1.0,1.0,2015.0,53.47718571,14.53451553,6.23,0.0,1.254,2.509,1.128,0.825,0.793,3.325,0.754,condominium,brick,premium,yes,yes,no,no,no,769999,10840.47585527242,6.0
ee095d04e51bfc46c495b7304c351141,szczecin,tenement,103.0,4.0,3.0,4.0,1920.0,53.42742869,14.53226104,1.95,18.0,0.202,0.558,0.103,0.581,0.049,0.776,0.079,condominium,brick,premium,yes,yes,no,no,yes,798000,7747.57281553398,2.0
012f84fcef4a491344b23eab24f29803,szczecin,apartmentBuilding,25.0,1.0,2.0,2.0,2021.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,yes,yes,no,no,436000,17440.0,2.0
d3f6b8e9017f6bad5aea5d9ca180be0f,szczecin,tenement,46.52,2.0,4.0,4.0,1930.0,53.42523986,14.53791809,1.54,32.0,0.186,0.556,0.332,0.57,0.261,0.592,0.18,condominium,brick,premium,no,no,yes,no,no,450000,9673.258813413586,2.0
85a998a8af8e7f942179436dd40b0f84,szczecin,blockOfFlats,49.5,2.0,2.0,4.0,1989.0,53.364031342161,14.659250196683,9.28,8.0,0.255,1.295,0.36,0.272,0.401,1.078,0.473,cooperative,brick,premium,no,yes,no,no,yes,450000,9090.90909090909,9.0
1ad129eeed9df2bc3064fbeb41d801be,szczecin,blockOfFlats,54.0,2.0,8.0,10.0,1998.0,53.4049549,14.4990568,4.59,5.0,0.746,2.061,0.089,1.223,0.346,2.719,0.135,cooperative,concreteSlab,premium,no,yes,yes,no,no,515000,9537.037037037036,5.0
362fd3ec64aee1db26b332c4d00d0c0f,szczecin,tenement,116.75,4.0,3.0,3.0,1930.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,brick,premium,no,yes,no,no,no,749000,6415.41755888651,2.0
bc78154c8a21b8192cb83a07659b06ea,szczecin,blockOfFlats,57.0,3.0,3.0,4.0,2019.0,53.4310526,14.4865778,5.0,1.0,1.022,0.881,0.578,0.752,0.991,3.025,0.352,condominium,brick,premium,yes,no,yes,no,yes,800000,14035.087719298246,5.0
4f231264a4fdf05f8aa9f61fa5530508,szczecin,blockOfFlats,49.42,2.0,5.0,8.0,2019.0,53.4580702,14.5429308,4.04,5.0,0.483,0.757,0.581,0.435,0.358,1.929,0.477,condominium,brick,premium,no,yes,yes,no,no,620000,12545.52812626467,4.0
ee14095ab70eeb5b487063fe31bb7770,szczecin,blockOfFlats,76.0,3.0,2.0,6.0,1990.0,53.37921645,14.64606088,7.48,5.0,0.574,0.633,0.203,0.14,0.575,1.078,0.191,condominium,concreteSlab,premium,no,yes,yes,no,no,735000,9671.052631578947,7.0
1f9c664a05ccc7f2693c967026cfe8ce,szczecin,blockOfFlats,75.73,3.0,2.0,6.0,1990.0,53.3783978,14.6466715,7.57,5.0,0.541,0.583,0.174,0.109,0.591,1.078,0.149,condominium,concreteSlab,premium,no,yes,yes,no,yes,735000,9705.532813944275,8.0
db47963e5c64bb21145596189738085b,szczecin,blockOfFlats,29.4,1.0,4.0,11.0,1975.0,53.4487,14.5708,2.89,5.0,0.241,0.735,0.525,0.232,0.362,1.635,0.172,cooperative,brick,premium,yes,no,yes,no,yes,289000,9829.931972789116,3.0
0a94cb18540a8475405a5b2f40a785e1,szczecin,blockOfFlats,55.68,2.0,1.0,4.0,2015.0,53.4303408,14.4837592,5.17,1.0,0.991,0.921,0.503,0.823,0.954,3.226,0.149,condominium,brick,premium,yes,yes,yes,no,no,595000,10686.063218390806,5.0
733a093351493e5c4cbdb3f73c45a758,szczecin,blockOfFlats,34.0,1.0,5.0,11.0,2016.0,53.4110643,14.5272356,2.62,14.0,0.162,0.355,0.401,0.097,0.063,1.017,0.326,condominium,brick,premium,yes,yes,yes,no,no,380000,11176.470588235294,3.0
5df8034db49d88c962f471970036e658,szczecin,tenement,70.95,3.0,2.0,4.0,1889.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,brick,low,no,yes,no,no,no,460000,6483.4390415785765,2.0
58befe5c1440c3053dd14353e8ea8521,szczecin,tenement,80.2,4.0,2.0,2.0,1925.0,53.4414321,14.5113939,3.85,6.0,0.411,0.361,0.076,0.522,0.643,1.287,0.051,condominium,brick,low,yes,yes,no,no,no,599000,7468.827930174563,4.0
7cd03b8c4b62e3e5c52db3e98b9c81f5,szczecin,blockOfFlats,39.0,2.0,4.0,4.0,2020.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,no,no,yes,no,no,569000,14589.74358974359,4.0
cdd5586090a3b5ce39472ddc2aa789a7,szczecin,apartmentBuilding,48.0,2.0,3.0,4.0,2011.0,53.457778,14.5825,4.08,7.0,0.088,1.201,0.882,0.755,0.247,0.608,0.13,condominium,brick,premium,yes,yes,yes,no,no,558000,11625.0,4.0
46a97d2b285928cd8f0157cd20d45ca9,szczecin,blockOfFlats,48.0,2.0,2.0,4.0,1980.0,53.4018546,14.5193249,3.65,5.0,0.423,0.986,0.593,0.133,0.169,2.159,0.089,condominium,concreteSlab,premium,yes,no,no,no,yes,399000,8312.5,4.0
e512c9fff61b76238e4d11fe4f1b45c6,szczecin,blockOfFlats,28.6,1.0,3.0,10.0,1978.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,premium,no,no,yes,no,no,299000,10454.545454545454,1.0
85ad1a739d9d463d1cce9f9017db6457,szczecin,blockOfFlats,54.39,2.0,1.0,3.0,1970.0,53.44025432,14.52685261,2.94,12.0,0.284,0.474,0.922,0.569,0.254,0.345,0.26,cooperative,brick,premium,no,no,no,no,yes,499000,9174.480603052032,3.0
9e2d942feab6ea9f0d5576236600072e,szczecin,tenement,46.0,2.0,2.0,4.0,1930.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,low,no,no,no,no,yes,299000,6500.0,4.0
1de81625daa6d917894091247f468441,szczecin,tenement,50.0,2.0,1.0,1.0,1930.0,53.4337,14.5072,3.74,12.0,0.174,0.955,0.352,0.347,0.552,1.629,0.345,cooperative,brick,premium,yes,no,no,no,yes,395000,7900.0,4.0
46c660cc0c0622608d326e7c236b17c0,szczecin,blockOfFlats,64.5,3.0,3.0,4.0,2000.0,53.491111,14.584167,7.68,1.0,1.579,0.727,0.524,0.616,0.53,3.184,0.356,cooperative,concreteSlab,premium,no,no,yes,no,no,585000,9069.767441860466,8.0
50342314ab22ef077edb7c640e8a00da,szczecin,blockOfFlats,41.16,2.0,3.0,4.0,1997.0,53.44538834,14.54933167,2.56,16.0,0.449,0.537,0.335,0.344,0.108,1.128,0.043,condominium,brick,premium,no,no,no,no,no,350000,8503.401360544218,3.0
db6e4e0013c5b0e5dfbfc2ec7b2bb7f7,szczecin,blockOfFlats,51.8,3.0,1.0,11.0,1980.0,53.42161413,14.52361457,2.48,6.0,0.425,0.494,0.781,1.032,0.479,0.565,0.037,cooperative,concreteSlab,premium,no,yes,yes,no,yes,582000,11235.521235521237,2.0
92eae75e1c4f8bfcb8d5c3354ef9b0f6,szczecin,blockOfFlats,48.0,3.0,1.0,7.0,1997.0,53.42297511,14.55424119,0.45,63.0,0.092,0.321,0.188,0.199,0.06,0.862,0.245,condominium,brick,premium,yes,yes,no,no,yes,469000,9770.833333333334,0.0
60c8c4030cbde9b43ab53958eedec768,szczecin,blockOfFlats,54.2,3.0,2.0,5.0,1962.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,brick,low,no,yes,no,no,yes,435000,8025.8302583025825,2.0
d096de1dca798864a01a0bcf11a921f9,szczecin,apartmentBuilding,76.0,3.0,2.0,3.0,2012.0,53.46066419,14.53701496,4.44,3.0,0.544,0.72,0.529,0.695,0.348,2.083,0.37,condominium,brick,premium,yes,no,yes,no,no,915000,12039.473684210527,4.0
0dd756490b99ef898d66e4476e9ad990,szczecin,blockOfFlats,42.2,2.0,4.0,4.0,1979.0,53.43157,14.61499,3.69,0.0,2.73,3.98,2.873,3.1,2.798,3.542,2.672,cooperative,concreteSlab,low,yes,yes,no,no,no,350000,8293.838862559242,4.0
32b49a75a33ce6f3e634e9e158d4177c,szczecin,blockOfFlats,27.7,1.0,5.0,5.0,1962.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,yes,yes,no,no,yes,279000,10072.202166064983,2.0
744c6d6283dc89054f187e452443e6a1,szczecin,blockOfFlats,50.0,2.0,3.0,5.0,2013.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,no,yes,yes,no,no,560000,11200.0,6.0
662a6ad584eba50e6828c53dfccbfee1,szczecin,blockOfFlats,43.74,2.0,1.0,4.0,2018.0,53.4037108,14.5267092,3.15,16.0,0.355,0.539,0.444,0.287,0.156,1.822,0.23,condominium,brick,premium,yes,no,yes,no,no,575000,13145.861911294009,3.0
fbf03ef1f5c4eb34ec0a790312e9c204,szczecin,tenement,38.8,2.0,2.0,2.0,1935.0,53.4479,14.5014,4.8,11.0,0.185,0.7,0.202,0.517,0.394,2.042,0.235,condominium,brick,premium,no,no,no,no,yes,419000,10798.96907216495,5.0
80678a17024d65391ca23f83ee014295,szczecin,blockOfFlats,50.0,2.0,1.0,3.0,2008.0,53.46350145,14.54250813,4.62,5.0,0.371,1.168,0.216,0.308,0.25,2.381,0.139,condominium,brick,premium,no,yes,no,no,yes,550000,11000.0,5.0
63a7280a8e57dc259293e5bdb18e471c,szczecin,tenement,71.84,3.0,4.0,4.0,1920.0,53.434643,14.54637051,1.58,68.0,0.201,0.211,0.198,0.283,0.032,0.396,0.317,condominium,brick,premium,no,no,yes,no,no,650000,9047.884187082405,2.0
a9f2e8fcfa89b3d57986a00d930161e3,szczecin,blockOfFlats,36.6,2.0,8.0,10.0,1990.0,53.4470211,14.5412934,2.93,11.0,0.235,0.939,0.081,0.266,0.166,0.872,0.038,cooperative,concreteSlab,premium,no,no,yes,no,no,350000,9562.841530054644,3.0
209874b0fb1c8cc8cabcdcbe80b34ffb,szczecin,tenement,42.79,2.0,2.0,3.0,1930.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,low,no,no,no,no,yes,290000,6777.284412245852,4.0
e49fcfaf4378062c24b412b68910f6aa,szczecin,blockOfFlats,36.4,2.0,4.0,4.0,1970.0,53.44531038,14.55143452,2.52,16.0,0.309,0.485,0.371,0.483,0.083,1.193,0.087,condominium,concreteSlab,premium,no,no,no,no,yes,315000,8653.846153846154,3.0
535f86c68711363bf1d2cff6e66bdcfe,szczecin,blockOfFlats,47.0,3.0,1.0,7.0,1968.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,yes,yes,no,yes,469000,9978.72340425532,1.0
1d7e266fb5420ef8d778d9946cd1b9cd,szczecin,blockOfFlats,74.3,3.0,3.0,5.0,1991.0,53.3819759,14.6530973,7.65,18.0,0.139,0.444,0.362,0.418,0.05,1.078,0.026,cooperative,concreteSlab,premium,yes,yes,no,no,yes,620000,8344.549125168238,8.0
f79697add2a9b2caf62016efcfbc77d5,szczecin,blockOfFlats,44.53,2.0,6.0,10.0,1970.0,53.4285124,14.5125504,3.26,13.0,0.364,1.391,0.368,0.241,0.358,1.582,0.313,condominium,concreteSlab,premium,no,yes,yes,no,yes,443000,9948.349427352347,3.0
894d06efb3ce4285be3c8fae0b33545f,szczecin,blockOfFlats,49.0,2.0,3.0,6.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,yes,no,yes,no,yes,442000,9020.408163265307,1.0
11a55eb880e92c4853e140c5508eaee1,szczecin,tenement,79.47,3.0,1.0,4.0,1936.0,53.431159,14.536018,1.86,46.0,0.054,0.567,0.269,0.259,0.194,0.497,0.182,condominium,brick,low,yes,yes,no,no,yes,599000,7537.435510255443,2.0
97dd332011fd38992a56de3af2287c97,szczecin,blockOfFlats,82.0,4.0,8.0,10.0,1980.0,53.3665384,14.65676594,8.96,9.0,0.303,1.015,0.092,0.124,0.155,1.078,0.17,cooperative,concreteSlab,premium,no,yes,yes,no,yes,669000,8158.536585365854,9.0
d7a46c07e7385ee6b8da26ade7f007bb,szczecin,blockOfFlats,63.4,3.0,4.0,4.0,1989.0,53.3643814,14.6588862,9.23,8.0,0.235,1.253,0.316,0.231,0.365,1.078,0.439,cooperative,brick,low,no,yes,no,no,yes,479000,7555.205047318612,9.0
b314e2b9efd39709003ad547557c08b1,szczecin,blockOfFlats,83.34,4.0,1.0,10.0,1985.0,53.3790207,14.6473997,7.56,6.0,0.499,0.542,0.113,0.049,0.511,1.078,0.099,cooperative,concreteSlab,premium,no,yes,yes,no,yes,730000,8759.299256059516,8.0
dae101d5f96f6c6b30d80e946ab29b97,szczecin,blockOfFlats,54.5,2.0,4.0,7.0,2008.0,53.4535374,14.5532032,3.39,10.0,0.41,0.663,0.355,0.355,0.189,1.941,0.22,condominium,brick,premium,no,yes,no,no,no,590000,10825.688073394496,3.0
944a749848962364d578fa2f27b26def,szczecin,apartmentBuilding,69.1,3.0,1.0,2.0,2017.0,53.46851102,14.56452809,5.02,0.0,0.817,1.655,1.066,0.771,0.982,1.127,0.999,condominium,brick,premium,yes,yes,yes,no,yes,799999,11577.40955137482,5.0
420ea4713710c85dbc3293517c8b2b50,szczecin,blockOfFlats,28.52,1.0,9.0,11.0,1997.0,53.44699435,14.56239965,2.63,8.0,0.238,0.738,0.564,0.279,0.572,1.826,0.373,cooperative,concreteSlab,low,no,no,yes,no,no,285000,9992.987377279103,3.0
93f39f2b06d461ce2c3780e98353a035,szczecin,tenement,65.76,5.0,1.0,3.0,1930.0,53.4507061,14.5710093,3.11,9.0,0.28,0.599,0.425,0.309,0.419,1.42,0.311,condominium,brick,premium,no,no,no,no,no,559000,8500.608272506082,3.0
df33416d2bee53346015014c20d8c59a,szczecin,blockOfFlats,69.01,3.0,1.0,2.0,2017.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,yes,yes,yes,no,yes,879000,12737.284451528763,6.0
628456d45270dbb30b37606801a86545,szczecin,blockOfFlats,47.75,2.0,4.0,4.0,1983.0,53.3980728,14.5247091,3.7,6.0,0.134,1.176,0.071,0.115,0.024,2.463,0.076,condominium,concreteSlab,low,no,yes,no,no,yes,477000,9989.528795811519,4.0
