id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,distance_km
e89c7474672518963d906b5168d5d807,szczecin,apartmentBuilding,45.18,2.0,5.0,26.0,2022.0,53.4291943,14.5532619,0.82,68.0,0.212,0.344,0.345,0.177,0.078,0.557,0.051,condominium,brick,premium,no,yes,yes,no,no,4000,88.53474988933156,1.0
d98407ec155a548aa3df5ce793530611,szczecin,apartmentBuilding,35.0,2.0,6.0,6.0,2022.0,53.4231443,14.5383887,1.5,21.0,0.062,0.5,0.097,0.606,0.051,0.581,0.111,condominium,brick,premium,yes,yes,no,no,yes,2950,84.28571428571429,2.0
35abb33bde142f599035d104199f8150,szczecin,apartmentBuilding,28.81,1.0,2.0,5.0,2014.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,brick,premium,no,no,yes,no,no,1800,62.47830614370011,4.0
f9496575fc7e5ce215950aae6dd10878,szczecin,apartmentBuilding,52.3,2.0,2.0,4.0,2010.0,53.4290868,14.5409901,1.47,62.0,0.081,0.545,0.158,0.159,0.103,0.169,0.122,condominium,brick,premium,no,no,yes,no,no,2900,55.44933078393882,1.0
722d0578c7622b32eeb1f5d68630a752,szczecin,apartmentBuilding,53.4,4.0,4.0,4.0,2010.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,brick,premium,no,no,yes,no,no,3400,63.67041198501873,3.0
14ec44c6474f2aaf7235b8ef0a98f17c,szczecin,tenement,45.61,2.0,1.0,4.0,1930.0,53.4314173,14.5418533,1.55,74.0,0.236,0.628,0.192,0.196,0.039,0.249,0.011,condominium,brick,premium,no,no,yes,no,no,2500,54.812541109405835,2.0
e9c501fee7c6cf796f97d79f887821b0,szczecin,apartmentBuilding,35.0,2.0,3.0,4.0,1970.0,53.43284552,14.55236149,1.2,56.0,0.116,0.17,0.233,0.227,0.087,0.701,0.126,condominium,concreteSlab,premium,no,no,yes,no,yes,2200,62.857142857142854,1.0
dc9ef862c08975bbc3811c2664dfbbb5,szczecin,tenement,60.0,2.0,2.0,3.0,2010.0,53.4345992091005,14.5714973539836,1.43,11.0,0.385,1.081,0.342,0.544,0.18,0.875,0.295,condominium,brick,premium,yes,no,no,yes,yes,2500,41.666666666666664,1.0
7a5999ed91a8d0e43e0e3103934c5c06,szczecin,blockOfFlats,36.0,2.0,8.0,11.0,1970.0,53.4348,14.5523,1.39,47.0,0.187,0.11,0.287,0.102,0.191,0.756,0.043,condominium,brick,premium,yes,no,yes,no,yes,1600,44.44444444444444,1.0
f113384cceb3621d0c79e9051efaf527,szczecin,tenement,70.0,2.0,3.0,4.0,1930.0,53.4361838,14.5458561,1.74,41.0,0.034,0.207,0.312,0.116,0.129,0.307,0.293,condominium,brick,premium,no,no,yes,no,no,2300,32.857142857142854,2.0
64ede530e6ae4cd553569cfab253b594,szczecin,apartmentBuilding,50.0,2.0,5.0,8.0,2019.0,53.4423434,14.5621435,2.11,10.0,0.194,0.635,0.704,0.308,0.2,1.445,0.325,condominium,brick,premium,yes,yes,yes,no,no,2600,52.0,2.0
a7068d4fc89f673b6f3ab3b1ace05408,szczecin,blockOfFlats,50.5,2.0,1.0,1.0,1976.0,53.43950585,14.513663,3.61,6.0,0.594,0.586,0.209,0.398,0.815,1.161,0.25,condominium,brick,premium,no,no,no,no,yes,2500,49.504950495049506,4.0
a21540ec12d5dbe50f84661c511b733d,szczecin,blockOfFlats,30.0,1.0,11.0,11.0,1980.0,53.4456777,14.5424688,2.76,10.0,0.36,0.858,0.12,0.118,0.164,0.861,0.133,condominium,concreteSlab,premium,no,yes,yes,no,no,1600,53.333333333333336,3.0
9d367adf87498634275de9607815173f,szczecin,apartmentBuilding,40.0,2.0,5.0,7.0,2021.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,yes,no,yes,no,no,2900,72.5,4.0
34a1ea9e2c896d5cac97fe431a3fedd1,szczecin,apartmentBuilding,26.0,1.0,6.0,7.0,2021.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,yes,yes,yes,no,no,2000,76.92307692307692,4.0
4053e804ad6426dfe6b14bd271562e84,szczecin,apartmentBuilding,50.71,3.0,3.0,5.0,2010.0,53.3949183,14.6373966,5.97,2.0,1.126,2.208,1.11,1.471,0.12,0.954,1.312,condominium,brick,premium,no,yes,yes,yes,no,3600,70.99191480970222,6.0
8b485d3f8580f6d4ea6d39a82f7a59ad,szczecin,apartmentBuilding,37.5,2.0,3.0,3.0,2016.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,2300,61.333333333333336,1.0
2addfa53634fccdb2b530efe218f615a,szczecin,tenement,26.5,1.0,4.0,4.0,1930.0,53.43176094,14.55159545,1.12,67.0,0.185,0.268,0.274,0.128,0.09,0.597,0.108,condominium,brick,premium,no,no,yes,no,no,1800,67.9245283018868,1.0
6254b764343d496c52cee7975b65ba2d,szczecin,apartmentBuilding,54.0,2.0,4.0,5.0,1998.0,53.4567738,14.5812682,3.95,7.0,0.015,1.234,0.794,0.819,0.21,0.683,0.213,condominium,brick,premium,no,no,no,no,no,1900,35.18518518518518,4.0
86dc5a7d4e92a8ec75d5ea18263d56e0,szczecin,apartmentBuilding,39.0,2.0,2.0,5.0,1995.0,53.432858,14.532781,2.14,28.0,0.216,0.443,0.156,0.355,0.022,0.531,0.157,condominium,brick,premium,no,yes,yes,no,yes,1600,41.02564102564103,2.0
b6a1bb13489b9f83482deef120538956,szczecin,blockOfFlats,61.3,3.0,6.0,8.0,1980.0,53.4525862,14.5249023,4.03,3.0,0.349,0.586,0.762,0.571,0.846,1.207,0.087,condominium,brick,premium,no,no,yes,no,no,2100,34.257748776508976,4.0
07f8e47f63ee7d56465cc8f83595db48,szczecin,apartmentBuilding,38.0,2.0,2.0,5.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,yes,yes,no,no,2400,63.1578947368421,1.0
fe9a919a29576df077264d45f7679377,szczecin,blockOfFlats,41.7,2.0,5.0,5.0,1980.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,concreteSlab,premium,no,no,no,no,yes,2000,47.961630695443645,2.0
1780a045b59024a972947233a9d8b078,szczecin,blockOfFlats,56.0,3.0,1.0,2.0,1938.0,53.435905,14.501749,4.16,2.0,0.309,0.765,0.7,0.535,0.755,1.94,0.732,condominium,brick,premium,no,no,no,no,no,2200,39.285714285714285,4.0
3b0803d3cf5a83d2bf32cb942f2d0dd6,szczecin,blockOfFlats,26.28,1.0,1.0,4.0,1980.0,53.4130039,14.523417,2.74,5.0,0.449,0.674,0.666,0.384,0.343,0.933,0.342,condominium,brick,premium,no,no,no,no,yes,1400,53.272450532724505,3.0
76cb68b283d66d920ad01506c2545263,szczecin,blockOfFlats,47.0,2.0,2.0,5.0,2000.0,53.3672643,14.6542581,8.79,8.0,0.378,0.83,0.129,0.304,0.056,0.954,0.032,condominium,brick,premium,no,yes,no,no,yes,2300,48.93617021276596,9.0
68c634795931ada01e41bb81c2741594,szczecin,blockOfFlats,40.0,2.0,4.0,4.0,2020.0,53.3921376,14.4861837,6.05,0.0,1.849,3.392,0.774,1.801,0.729,4.307,0.778,condominium,concreteSlab,premium,no,no,yes,no,no,2700,67.5,6.0
ee14657b8b9800f0528a888539211ea3,szczecin,blockOfFlats,32.8,2.0,4.0,4.0,2023.0,53.3926445,14.4839843,6.14,0.0,1.836,3.489,0.852,1.77,0.731,4.371,0.779,condominium,brick,premium,yes,yes,yes,no,no,2300,70.1219512195122,6.0
d0e0f6ce1bb677efc08be57e7858bf7c,szczecin,apartmentBuilding,40.0,2.0,2.0,2.0,2010.0,53.4339832833097,14.5447663015548,1.59,76.0,0.288,0.34,0.26,0.279,0.102,0.335,0.269,condominium,brick,premium,no,yes,no,no,no,1950,48.75,2.0
2cf77b70e16446f959cebe625e17ff17,szczecin,blockOfFlats,59.0,3.0,5.0,10.0,1984.0,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,condominium,concreteSlab,premium,no,yes,yes,no,no,2400,40.67796610169491,6.0
2944a6b4b22fb477f5b70f4e045a3590,szczecin,apartmentBuilding,40.0,2.0,3.0,7.0,2012.0,53.42248,14.54056805,1.36,19.0,0.125,0.639,0.144,0.489,0.149,0.663,0.118,condominium,brick,premium,no,yes,yes,no,no,2700,67.5,1.0
97986cd917951ae8b2b45e5cb60dde1a,szczecin,blockOfFlats,65.94,4.0,5.0,5.0,1960.0,53.4361623,14.5598399,1.42,20.0,0.195,0.325,0.309,0.297,0.085,0.767,0.137,condominium,brick,premium,no,yes,no,no,no,2700,40.94631483166515,1.0
e924965e782409b2fefb3192036c265e,szczecin,apartmentBuilding,88.0,3.0,2.0,4.0,2003.0,53.4422172,14.5437071,2.38,18.0,0.354,0.601,0.33,0.347,0.243,0.66,0.326,condominium,brick,premium,no,yes,yes,no,no,3500,39.77272727272727,2.0
027cfe99512e3c1a51894ce7a5c697df,szczecin,blockOfFlats,29.45,2.0,4.0,4.0,2020.0,53.444069,14.5475941,2.46,18.0,0.427,0.484,0.198,0.268,0.192,0.944,0.092,condominium,brick,premium,yes,no,yes,no,no,2000,67.91171477079797,2.0
c56c614ad4499e35e5b20bbf8f47c89a,szczecin,blockOfFlats,25.8,1.0,4.0,4.0,2021.0,53.4338486,14.54449223,1.59,77.0,0.308,0.364,0.275,0.272,0.093,0.324,0.259,condominium,brick,premium,no,no,yes,no,no,2000,77.51937984496124,2.0
ea7a20e349422203fe253f42b50c71fc,szczecin,tenement,45.33,2.0,2.0,3.0,1930.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,brick,premium,no,no,no,no,no,2100,46.32693580410324,4.0
5585f18ff261162353235bbfeb74583e,szczecin,apartmentBuilding,40.0,2.0,2.0,3.0,2010.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,brick,premium,no,yes,no,no,no,2000,50.0,4.0
7e165e53f57dbecdde67883ffa471cf4,szczecin,blockOfFlats,37.0,2.0,4.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,no,yes,no,no,2000,54.054054054054056,1.0
755bcd527418bdc97e6fb6b4e68a81bb,szczecin,apartmentBuilding,60.0,3.0,4.0,4.0,2021.0,53.3937316,14.4928161,5.59,2.0,2.057,2.926,0.377,2.107,0.403,3.877,0.522,condominium,brick,premium,no,no,yes,no,no,3250,54.166666666666664,6.0
3710c9702f9fb4db44eda378ecb6fbdd,szczecin,apartmentBuilding,60.0,3.0,2.0,8.0,2010.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,yes,yes,no,no,4500,75.0,0.0
42f3a1889557d12bd8363f36a11b76e6,szczecin,apartmentBuilding,35.0,2.0,2.0,10.0,2010.0,53.4384141,14.5506991,1.8,33.0,0.143,0.263,0.347,0.105,0.282,0.663,0.147,condominium,brick,premium,no,no,yes,no,no,1800,51.42857142857143,2.0
d84fe9e1433aab22e899a97b9804b913,szczecin,blockOfFlats,30.36,1.0,1.0,3.0,2020.0,53.39172343,14.48585987,6.1,0.0,1.799,3.435,0.821,1.751,0.678,4.355,0.727,condominium,brick,premium,no,yes,no,no,no,1900,62.582345191040844,6.0
4b5107b7d268fa0c70637c6e087b2947,szczecin,tenement,68.0,2.0,1.0,4.0,2010.0,53.43376998,14.54280894,1.67,74.0,0.352,0.462,0.385,0.201,0.017,0.23,0.181,condominium,brick,premium,no,no,yes,no,no,2500,36.76470588235294,2.0
