id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,distance_km
fc9519f7a164bce65db0ac05406a2d51,szczecin,blockOfFlats,63.56,4.0,4.0,4.0,1976.0,53.4007948,14.532096,3.16,1.0,0.315,0.842,0.516,0.5,0.573,2.117,0.506,cooperative,concreteSlab,premium,no,yes,no,no,no,540000,8495.909376966645,3.0
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,749000,11215.932914046121,2.0
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4392626,14.5190094,3.29,1.0,0.68,0.916,0.537,0.63,0.697,0.808,0.408,condominium,brick,premium,no,no,no,no,yes,590000,10535.714285714286,3.0
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.4330962,14.5686108,1.19,9.0,0.577,0.918,0.288,0.308,0.135,0.621,0.422,condominium,brick,low,no,no,no,no,yes,599000,7708.1456697979675,1.0
aaf8103805eb5cbdafb10f5528948030,szczecin,blockOfFlats,55.8,3.0,10.0,12.0,1995.0,53.4321,14.5117,3.4,17.0,0.118,1.189,0.201,0.108,0.23,1.412,0.02,condominium,brick,premium,no,yes,yes,no,yes,363200,6508.960573476703,3.0
452c69457819695ef443b9f8d3f53626,szczecin,blockOfFlats,31.3,1.0,5.0,10.0,1970.0,53.428561,14.5141183,3.16,11.0,0.463,1.304,0.405,0.157,0.276,1.5,0.399,cooperative,concreteSlab,premium,no,no,yes,no,yes,344000,10990.415335463258,3.0
26d8bec410726e09011b10526783f10f,szczecin,blockOfFlats,63.0,4.0,1.0,4.0,1977.0,53.45616459,14.49379921,5.75,10.0,0.389,1.748,0.164,0.18,0.659,2.893,0.174,condominium,concreteSlab,premium,no,yes,no,no,yes,660000,10476.190476190477,6.0
10d34ad3e00fe4da6f135084b3460bed,szczecin,blockOfFlats,51.0,3.0,4.0,4.0,1980.0,53.3980728,14.5247091,3.7,6.0,0.134,1.176,0.071,0.115,0.024,2.463,0.076,condominium,concreteSlab,low,no,yes,no,no,yes,379000,7431.3725490196075,4.0
62082b602b2d3a3c2c48fb37648bf32c,szczecin,blockOfFlats,87.0,4.0,3.0,3.0,2008.0,53.4119,14.4964,4.47,6.0,0.315,1.371,0.084,0.456,0.373,2.494,0.692,condominium,brick,premium,yes,yes,no,yes,no,740000,8505.747126436781,4.0
c7317788b7c9f65d767ad8e677ea1de7,szczecin,blockOfFlats,45.5,3.0,2.0,4.0,1970.0,53.45580911,14.53805351,3.91,10.0,0.087,0.356,0.21,0.378,0.165,1.577,0.219,cooperative,concreteSlab,premium,no,no,no,no,yes,549000,12065.934065934065,4.0
8c995145602be3a994e770d25d7d0fbf,szczecin,blockOfFlats,63.23,3.0,2.0,4.0,1992.0,53.3819,14.6637,8.23,11.0,0.572,0.682,0.359,0.605,0.089,1.1,0.188,cooperative,concreteSlab,premium,no,yes,no,no,yes,535000,8461.173493594813,8.0
208f9e801a36f87b009de99a6e6f6f1b,szczecin,blockOfFlats,54.0,3.0,3.0,3.0,2016.0,53.3957668,14.49323273,5.44,2.0,1.832,2.784,0.16,1.985,0.175,3.692,0.562,condominium,brick,premium,no,yes,no,no,no,749000,13870.37037037037,5.0
1a16e05abfd4528dbd3950edebc101a4,szczecin,tenement,114.08,5.0,2.0,4.0,1930.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,brick,premium,no,no,no,no,yes,799000,7003.8569424964935,2.0
52e1810bf55f662b9d02964f8cf1ad3d,szczecin,tenement,132.21,6.0,3.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,no,no,no,no,yes,795000,6013.160880417518,1.0
651e673afa8dfab8ff7a3ba4142ef8e4,szczecin,tenement,25.08,1.0,5.0,5.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,340000,13556.618819776715,1.0
736f41b290b2d62fe7266949a33b6f31,szczecin,blockOfFlats,53.18,3.0,4.0,4.0,1980.0,53.4566092,14.5379001,4.0,9.0,0.12,0.389,0.211,0.399,0.136,1.659,0.253,condominium,concreteSlab,premium,no,yes,no,no,yes,499000,9383.226776983829,4.0
9c0776cdb31f51ac17a88224a903255e,szczecin,apartmentBuilding,59.24,3.0,2.0,6.0,2023.0,53.4353589,14.5706271,1.48,13.0,0.302,1.021,0.286,0.443,0.19,0.894,0.193,condominium,brick,premium,yes,yes,yes,no,no,650000,10972.316002700878,1.0
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,419000,8093.490438477883,1.0
73ba088b191d4626cbf782307428f340,szczecin,tenement,53.91,2.0,5.0,5.0,1932.0,53.4453,14.5802,2.75,1.0,0.608,1.447,0.988,0.779,0.391,1.936,0.564,condominium,brick,premium,no,no,yes,no,no,329000,6102.763865702096,3.0
7dce0a0a83c7cfbb0134b322dae31857,szczecin,blockOfFlats,68.94,3.0,3.0,4.0,1950.0,53.41472457,14.52963352,2.29,8.0,0.371,0.592,0.213,0.222,0.24,0.583,0.721,condominium,brick,low,no,yes,no,no,yes,560000,8123.0055120394545,2.0
bb1eaef556472d6c8ebf3e9ca9b327fb,szczecin,blockOfFlats,63.0,3.0,11.0,11.0,1995.0,53.438045,14.573697,1.83,13.0,0.167,1.265,0.078,0.373,0.277,1.253,0.171,condominium,brick,premium,yes,yes,yes,no,no,470000,7460.31746031746,2.0
10d1445afadee14bb9062fb80b26b59d,szczecin,blockOfFlats,37.0,2.0,9.0,9.0,1995.0,53.438045,14.573697,1.83,13.0,0.167,1.265,0.078,0.373,0.277,1.253,0.171,condominium,brick,premium,yes,yes,yes,no,no,444000,12000.0,2.0
9fd553cb6baec55aab9f9db175d7328e,szczecin,blockOfFlats,49.0,2.0,2.0,3.0,2005.0,53.49168,14.57978,7.69,1.0,1.863,0.848,0.569,0.444,0.581,3.225,0.532,condominium,concreteSlab,premium,no,no,no,no,no,449000,9163.265306122448,8.0
b503a38f8d6d345d4d7b902b5e84f3d1,szczecin,blockOfFlats,47.33,2.0,2.0,3.0,2009.0,53.4365849,14.4972155,4.47,3.0,0.381,0.865,0.719,0.257,0.707,2.234,0.722,condominium,brick,premium,no,no,no,no,no,539000,11388.125924360871,4.0
6d05a01f1cb6ca3926d2c24d2d77fec5,szczecin,apartmentBuilding,29.0,1.0,3.0,7.0,2021.0,53.404182,14.4919196,5.05,1.0,1.022,2.209,0.501,1.361,0.428,3.154,0.549,condominium,brick,premium,no,yes,yes,no,no,392370,13530.0,5.0
b27c56a4b34e822a348ca0fa0cf15bca,szczecin,tenement,26.51,1.0,4.0,4.0,1930.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,premium,no,no,yes,no,no,339000,12787.627310448886,4.0
8c9be0a5fe5acafa61cbb69aabf60928,szczecin,blockOfFlats,26.29,1.0,2.0,10.0,1980.0,53.42004367,14.54503057,1.12,15.0,0.292,0.372,0.503,0.489,0.339,0.89,0.395,cooperative,concreteSlab,premium,no,no,yes,no,no,369000,14035.75503993914,1.0
2f37567be3efff9ebc7cb346f5262732,szczecin,apartmentBuilding,38.53,2.0,1.0,4.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,no,yes,no,no,594000,15416.558525824033,1.0
fa86640fd5f7d5f4634ae385736787cd,szczecin,blockOfFlats,63.84,3.0,2.0,4.0,1991.0,53.3999073,14.4970725,4.98,3.0,1.322,2.35,0.367,1.608,0.363,3.186,0.495,cooperative,concreteSlab,premium,yes,yes,no,no,yes,640000,10025.062656641603,5.0
d6cb039e468bf4968d1bede76b923ae3,szczecin,blockOfFlats,61.0,3.0,4.0,4.0,2018.0,53.414845,14.5400193,1.68,6.0,0.392,0.809,0.515,0.176,0.191,0.787,0.234,condominium,brick,premium,yes,no,yes,no,no,799000,13098.360655737704,2.0
54fd0828459bb5afe426a06c8fa8045d,szczecin,blockOfFlats,82.0,4.0,1.0,2.0,2001.0,53.46957,14.5488514,5.2,7.0,0.722,1.962,0.06,0.371,0.063,2.104,0.463,condominium,brick,premium,no,no,no,no,no,729900,8901.219512195123,5.0
d57d77351946e20812ce29eb8e0428f2,szczecin,blockOfFlats,45.97,2.0,3.0,4.0,1970.0,53.43458347,14.55291745,1.35,47.0,0.194,0.133,0.312,0.149,0.145,0.801,0.023,condominium,brick,premium,no,no,yes,no,no,499000,10854.905373069394,1.0
3c22be4e3fad8654090c38b980b4c9b5,szczecin,tenement,81.63,3.0,2.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,780000,9555.310547592797,1.0
f37cf20fd17d5d9dd4ea88dc19bd3e17,szczecin,blockOfFlats,57.4,3.0,3.0,4.0,1970.0,53.438362,14.5562786,1.69,25.0,0.218,0.358,0.121,0.102,0.162,1.018,0.02,condominium,concreteSlab,premium,yes,no,yes,no,no,539000,9390.243902439024,2.0
fd4cd54e5e1933a08bf47ca7e9f72963,szczecin,tenement,51.0,2.0,2.0,4.0,1940.0,53.44027805,14.54978344,2.02,26.0,0.11,0.172,0.248,0.113,0.352,0.707,0.129,condominium,brick,premium,no,no,no,no,yes,600000,11764.70588235294,2.0
8bbcb8bed8510c63e3397b32372b990d,szczecin,blockOfFlats,87.0,4.0,2.0,3.0,2022.0,53.49168,14.57978,7.69,1.0,1.863,0.848,0.569,0.444,0.581,3.225,0.532,condominium,brick,premium,yes,no,no,no,no,1035000,11896.551724137931,8.0
9b9b78eb0b06a01b9896267544dc253b,szczecin,apartmentBuilding,86.45,4.0,1.0,6.0,2023.0,53.45596235,14.53538076,4.0,10.0,0.093,0.213,0.033,0.218,0.068,1.549,0.09,condominium,brick,premium,yes,no,yes,no,no,819000,9473.684210526315,4.0
03e4b83c557e6b9a1e11292c021a8b02,szczecin,tenement,49.7,2.0,1.0,4.0,1950.0,53.4390594,14.5216899,3.13,0.0,0.502,0.818,0.714,0.691,0.565,0.63,0.564,condominium,brick,premium,no,no,yes,no,no,460000,9255.53319919517,3.0
53fecb753748f66841ecda2d5f893db7,szczecin,tenement,104.0,4.0,1.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,720000,6923.076923076923,1.0
1a03c5b2354f2852382fdbaa013c3cc2,szczecin,blockOfFlats,77.86,4.0,4.0,4.0,1991.0,53.4295581,14.5352002,1.84,39.0,0.115,0.748,0.179,0.303,0.263,0.55,0.05,condominium,brick,low,yes,yes,no,no,yes,560000,7192.396609298741,2.0
b3362a4963aa2b2ec6917a81dbd62b2d,szczecin,blockOfFlats,59.6,2.0,2.0,4.0,2001.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,cooperative,brick,premium,no,yes,no,no,yes,599000,10050.335570469799,2.0
21297b77a537bb46afe654179b6fbace,szczecin,blockOfFlats,43.68,2.0,3.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,399000,9134.615384615385,1.0
86ec4097ef172653dd9f11baf089245a,szczecin,blockOfFlats,38.0,2.0,1.0,3.0,1920.0,53.4269693,14.54609404,1.06,65.0,0.411,0.193,0.209,0.318,0.093,0.321,0.046,condominium,brick,premium,no,no,no,no,yes,319000,8394.736842105263,1.0
cdaafa24133e3bde527ade529a58b18e,szczecin,blockOfFlats,45.0,2.0,1.0,2.0,1998.0,53.4702553,14.547227,5.29,8.0,0.678,1.974,0.096,0.268,0.188,2.232,0.38,cooperative,brick,premium,no,yes,no,no,yes,495000,11000.0,5.0
2e2f8064ed579ff41071bb55dd615b19,szczecin,blockOfFlats,45.0,2.0,1.0,2.0,1998.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,cooperative,brick,premium,no,yes,no,no,yes,495000,11000.0,6.0
0237ddc5827d417cebfd75935e308b00,szczecin,tenement,34.0,2.0,4.0,4.0,1930.0,53.4305963,14.5382133,1.71,67.0,0.133,0.642,0.258,0.1,0.063,0.374,0.26,condominium,brick,premium,no,no,yes,no,no,300000,8823.529411764706,2.0
9a484a0826df1bcd1e7433346654162c,szczecin,blockOfFlats,38.0,2.0,3.0,3.0,2011.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,no,no,no,no,no,459000,12078.947368421053,6.0
79bbfbdc9586a742ffdd29be23fdb7f2,szczecin,blockOfFlats,38.0,2.0,1.0,3.0,1995.0,53.432858,14.532781,2.14,28.0,0.216,0.443,0.156,0.355,0.022,0.531,0.157,condominium,brick,premium,no,no,no,no,no,319000,8394.736842105263,2.0
5c6897521a64482843843695a1592e4a,szczecin,apartmentBuilding,55.0,2.0,1.0,4.0,2012.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,yes,yes,yes,no,no,710000,12909.09090909091,6.0
8ac9390b0c862a96a6a9a6ed4141da3f,szczecin,blockOfFlats,47.5,2.0,1.0,1.0,2012.0,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,condominium,brick,premium,no,yes,yes,no,no,515000,10842.105263157895,2.0
40e485501a9b79d59365983e9cafac5b,szczecin,blockOfFlats,66.7,4.0,3.0,3.0,2001.0,53.4625615,14.5397624,4.58,6.0,0.416,0.987,0.272,0.439,0.216,2.33,0.142,cooperative,brick,premium,yes,yes,no,no,no,645000,9670.16491754123,5.0
563d77178f7f265dabc07ce540f6372c,szczecin,tenement,47.12,3.0,1.0,1.0,1995.0,53.491111,14.584167,7.68,1.0,1.579,0.727,0.524,0.616,0.53,3.184,0.356,condominium,brick,low,yes,no,no,no,yes,299000,6345.500848896435,8.0
5b2b772f64339f88ffc56ee78d9cb714,szczecin,blockOfFlats,60.38,3.0,3.0,5.0,2003.0,53.4410627,14.5292402,2.88,13.0,0.15,0.344,0.922,0.407,0.168,0.171,0.18,condominium,brick,premium,yes,yes,yes,no,no,699000,11576.681020205366,3.0
5a531288e4edd7f900e187bc29e40dbc,szczecin,apartmentBuilding,31.0,1.0,4.0,6.0,2019.0,53.4187193,14.5445331,1.21,9.0,0.233,0.479,0.55,0.592,0.366,0.866,0.335,condominium,brick,premium,no,no,yes,no,no,399000,12870.967741935483,1.0
809d9039b41ef460a31010536893950b,szczecin,tenement,68.78,3.0,3.0,3.0,1930.0,53.4324083,14.536559,1.9,49.0,0.103,0.428,0.163,0.313,0.134,0.363,0.288,condominium,brick,premium,yes,no,no,no,yes,630000,9159.63943006688,2.0
fe628dee3a1c01ac3693750c7bd34ffc,szczecin,blockOfFlats,45.89,2.0,2.0,4.0,1971.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,cooperative,concreteSlab,low,no,yes,no,no,yes,405000,8825.452168228372,4.0
dd9018f8ac83b80ff7654b694385750b,szczecin,blockOfFlats,55.99,2.0,3.0,3.0,1995.0,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,brick,premium,no,no,no,no,no,499000,8912.305768887301,1.0
e2f10ef2ae63488ff0296bcd09e18e18,szczecin,tenement,60.92,3.0,4.0,5.0,1909.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,no,yes,no,no,544000,8929.743926460933,2.0
21f0845ae4b173f166b189676e6367f1,szczecin,blockOfFlats,33.0,1.0,1.0,2.0,1990.0,53.4351799,14.5325665,2.29,30.0,0.183,0.274,0.244,0.341,0.077,0.293,0.064,cooperative,brick,low,yes,yes,no,no,yes,330000,10000.0,2.0
3683ae4009d774fe1d791317e28d0b8c,szczecin,apartmentBuilding,47.0,2.0,9.0,10.0,1995.0,53.4392455,14.5613403,1.76,20.0,0.127,0.599,0.434,0.315,0.263,1.101,0.362,condominium,brick,premium,yes,no,yes,no,no,600000,12765.95744680851,2.0
9dcb7de200d234612e221dd2717fa178,szczecin,tenement,105.0,4.0,4.0,4.0,1930.0,53.4242027600063,14.5435501300166,1.16,34.0,0.217,0.374,0.145,0.252,0.201,0.578,0.329,condominium,brick,premium,no,no,no,no,no,625000,5952.380952380952,1.0
1168118044f68d71d046b123f9658fa5,szczecin,tenement,60.0,2.0,3.0,4.0,1995.0,53.4349721919157,14.536979881389,2.05,42.0,0.099,0.149,0.216,0.22,0.103,0.198,0.356,condominium,brick,premium,no,no,no,no,yes,485000,8083.333333333333,2.0
adc757ec8a33dc41da37c6cdf5b8fffd,szczecin,blockOfFlats,74.7,4.0,3.0,3.0,2004.0,53.4610732,14.5421303,4.37,3.0,0.607,0.935,0.449,0.577,0.021,2.218,0.139,condominium,brick,premium,yes,yes,no,no,no,699000,9357.4297188755,4.0
aee9e654598dca3736136c7cd3233a62,szczecin,blockOfFlats,37.2,2.0,2.0,10.0,1980.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,concreteSlab,premium,no,no,yes,no,yes,410000,11021.505376344085,1.0
59f957b32345c968284db06e7b0fdd6a,szczecin,tenement,58.76,2.0,3.0,3.0,1930.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,no,no,no,yes,439000,7471.068754254596,2.0
6fa116dae7da51fa444fb11c73ad1bd5,szczecin,tenement,65.09,3.0,3.0,3.0,1872.0,53.43157,14.61499,3.69,0.0,2.73,3.98,2.873,3.1,2.798,3.542,2.672,condominium,brick,low,yes,no,no,no,yes,340000,5223.536641573206,4.0
76b42c3dc6d1a1d45eacfde01caa6b16,szczecin,blockOfFlats,70.83,4.0,3.0,4.0,1980.0,53.3789332,14.6252957,6.53,9.0,0.118,1.389,0.628,0.105,1.652,1.1,0.413,condominium,concreteSlab,premium,no,no,yes,no,no,585000,8259.212198221094,7.0
6dec7fcae30c2690e4bc5465cfc138ac,szczecin,blockOfFlats,44.0,2.0,1.0,8.0,1966.0,53.4322122,14.5478141,1.31,75.0,0.222,0.304,0.148,0.358,0.05,0.424,0.038,condominium,concreteSlab,premium,no,yes,yes,no,no,429000,9750.0,1.0
99116bfbc70452d98c0601da72030e5b,szczecin,blockOfFlats,59.86,4.0,2.0,2.0,2005.0,53.4544498,14.47538608,6.64,4.0,0.422,2.446,0.74,0.889,0.074,3.908,0.061,condominium,brick,premium,yes,yes,no,no,no,620000,10357.500835282326,7.0
820dd45e89607551d7728686ebf81386,szczecin,tenement,93.83,4.0,2.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,no,yes,no,no,yes,499000,5318.128530320793,1.0
a2687a4baaa48044d25119d3e8dde9c6,szczecin,blockOfFlats,76.19,3.0,4.0,4.0,1995.0,53.4222355,14.5417788,1.28,19.0,0.041,0.558,0.223,0.43,0.203,0.725,0.194,cooperative,brick,premium,no,yes,no,no,yes,675000,8859.430371439821,1.0
1fada484336e76f0908218efb84a2416,szczecin,blockOfFlats,128.0,5.0,4.0,5.0,1995.0,53.3681086,14.6537322,8.7,7.0,0.477,0.763,0.227,0.374,0.111,1.1,0.099,condominium,brick,low,yes,yes,no,no,yes,949000,7414.0625,9.0
e418b62472d0b52c7010a19f66d8ff7f,szczecin,blockOfFlats,46.25,2.0,1.0,1.0,1930.0,53.353333,14.572778,7.83,1.0,0.793,4.903,1.826,1.428,2.396,1.1,0.264,condominium,brick,premium,no,no,no,no,yes,319000,6897.2972972972975,8.0
a0528cb196a5a9ca52cf439a0cfed6b1,szczecin,tenement,64.94,3.0,2.0,2.0,1935.0,53.3349389,14.5455968,9.89,0.0,2.016,0.6605000000000001,4.549,4.065,4.356,1.1,2.807,condominium,brick,low,no,no,no,no,yes,385000,5928.549430243302,10.0
a855e63386becb4cc97bb3a33120fecf,szczecin,blockOfFlats,31.0,1.0,2.0,5.0,2023.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,brick,premium,no,no,yes,no,no,440000,14193.548387096775,1.0
99155024e2811f1f3dc149bab62fdde5,szczecin,blockOfFlats,43.0,2.0,4.0,4.0,1968.0,53.4482119,14.56968148,2.82,5.0,0.203,0.731,0.514,0.171,0.425,1.711,0.239,condominium,concreteSlab,premium,no,yes,no,no,no,466500,10848.837209302326,3.0
ef9b8eb1c94d9debaf26101d0b588a33,szczecin,blockOfFlats,32.0,2.0,7.0,8.0,1980.0,53.4340016,14.5533524,1.28,50.0,0.182,0.154,0.248,0.213,0.116,0.755,0.092,condominium,concreteSlab,premium,no,no,yes,no,yes,360000,11250.0,1.0
d218abd7e25050bca83478b7ae28911b,szczecin,tenement,34.3,2.0,1.0,4.0,1935.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,no,no,no,yes,339000,9883.381924198251,2.0
a474dc3b82a772f0a699396c1746b21a,szczecin,blockOfFlats,37.5,2.0,3.0,4.0,1971.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,concreteSlab,premium,no,no,no,no,yes,373000,9946.666666666666,4.0
f75049a5eb6ba450444b98b41e0490b4,szczecin,blockOfFlats,113.0,5.0,1.0,1.0,1940.0,53.4369384,14.5124057,3.55,5.0,0.528,0.724,0.43,0.122,0.554,1.227,0.434,condominium,brick,premium,yes,no,no,no,yes,870000,7699.115044247787,4.0
801f11cc39b71c03a8f9dbf21556d412,szczecin,tenement,53.58,2.0,4.0,4.0,1995.0,53.433,14.5468,1.42,76.0,0.202,0.309,0.129,0.388,0.072,0.456,0.147,condominium,brick,premium,yes,no,no,no,yes,409000,7633.4453154162,1.0
1fd0a6ada709025ef395e03de021e8d9,szczecin,blockOfFlats,130.0,4.0,2.0,2.0,1995.0,53.43278405,14.56913653,1.18,9.0,0.59,0.96,0.297,0.326,0.088,0.626,0.455,condominium,brick,premium,no,no,yes,no,no,661000,5084.615384615385,1.0
36eeb22de782d75ec031a203f382cadf,szczecin,blockOfFlats,142.4,5.0,1.0,1.0,1995.0,53.43278405,14.56913653,1.18,9.0,0.59,0.96,0.297,0.326,0.088,0.626,0.455,condominium,brick,premium,no,no,yes,no,no,718000,5042.134831460674,1.0
91594802ab21fe4d40b0d2fc0d2f9c27,szczecin,blockOfFlats,63.1,4.0,1.0,4.0,1977.0,53.4537377,14.4973373,5.4,14.0,0.206,1.402,0.236,0.248,0.333,2.553,0.203,condominium,concreteSlab,premium,no,yes,no,no,yes,660000,10459.58795562599,5.0
7be2fda48baa4ee59436cae335833aa4,szczecin,tenement,52.0,2.0,4.0,4.0,1956.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,brick,premium,no,no,no,no,yes,429000,8250.0,2.0
fd22130fbf9d147eca08e4c657549cf3,szczecin,blockOfFlats,37.0,2.0,5.0,5.0,1950.0,53.4384141,14.5506991,1.8,33.0,0.143,0.263,0.347,0.105,0.282,0.663,0.147,condominium,brick,low,no,no,no,no,no,330000,8918.918918918918,2.0
85c1c559b6d0db8e2cc391f440a9582b,szczecin,tenement,100.0,3.0,4.0,5.0,1995.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,premium,no,no,no,no,yes,599000,5990.0,4.0
