id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,distance_km
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,419000,8093.490438477883,1.0
c7392e498765007cfc1b6adcf1d3e2bf,szczecin,blockOfFlats,45.5,2.0,4.0,5.0,1970.0,53.438362,14.5562786,1.69,25.0,0.218,0.358,0.121,0.102,0.162,1.018,0.02,cooperative,concreteSlab,premium,no,no,no,no,yes,435000,9560.439560439561,2.0
85ad1a739d9d463d1cce9f9017db6457,szczecin,blockOfFlats,54.39,2.0,1.0,3.0,1970.0,53.44025432,14.52685261,2.94,12.0,0.284,0.474,0.922,0.569,0.254,0.345,0.26,cooperative,brick,premium,no,no,no,no,yes,499000,9174.480603052032,3.0
027b30cebbc49faf3094421b741ddd56,szczecin,blockOfFlats,45.5,2.0,4.0,4.0,1960.0,53.438165,14.5632,1.65,18.0,0.25,0.624,0.51,0.177,0.232,0.986,0.273,condominium,concreteSlab,low,no,no,no,no,yes,363000,7978.021978021978,2.0
53ad9d1836f552da303d07e7a32d77e8,szczecin,blockOfFlats,49.0,2.0,3.0,6.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,low,yes,no,yes,no,yes,435000,8877.551020408164,1.0
1e92d0c372358479553963901bd8e568,szczecin,blockOfFlats,63.71,3.0,3.0,4.0,1990.0,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,brick,low,yes,yes,no,no,yes,549000,8617.17155862502,1.0
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000,5626.373626373626,5.0
0eb22616ff6fe44d5cc4950f0d1b544f,szczecin,blockOfFlats,130.0,4.0,1.0,2.0,1997.0,53.41646,14.47735,5.59,0.0,0.978,1.325,1.177,1.349,0.734,3.615,0.97,condominium,brick,premium,yes,yes,no,no,no,749000,5761.538461538462,6.0
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,790000,11829.889188379755,2.0
24af7cc54099d7930535543827604a9d,szczecin,blockOfFlats,68.94,3.0,3.0,4.0,1950.0,53.41472457,14.52963352,2.29,8.0,0.371,0.592,0.213,0.222,0.24,0.583,0.721,condominium,brick,low,no,yes,no,no,yes,560000,8123.0055120394545,2.0
7811da22fe39ef6dc5c1ae815557c5c7,szczecin,blockOfFlats,33.6,2.0,5.0,5.0,1975.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,concreteSlab,premium,no,no,yes,no,no,358000,10654.761904761905,1.0
27437e173a8c37d5002c0bf69c848b7c,szczecin,tenement,80.61,3.0,3.0,3.0,1920.0,53.4360679,14.5450513,1.76,45.0,0.083,0.257,0.294,0.151,0.102,0.256,0.301,condominium,brick,premium,no,no,no,no,yes,699000,8671.38072199479,2.0
4777aa53b2049176132d4a8175b985b9,szczecin,tenement,81.64,3.0,1.0,3.0,1900.0,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,condominium,brick,low,no,yes,no,no,yes,465000,5695.737383635473,3.0
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4428215,14.5053349,4.27,8.0,0.509,0.081,0.126,0.381,0.227,1.685,0.186,condominium,brick,premium,no,no,no,no,yes,590000,10535.714285714286,4.0
f5f98bac48f3b53fbce2fa14054014c8,szczecin,tenement,90.96,5.0,3.0,4.0,1930.0,53.4177448,14.5308248,2.09,7.0,0.626,0.248,0.249,0.424,0.049,0.238,0.635,condominium,brick,premium,no,no,no,no,yes,615000,6761.213720316623,2.0
b7eee58836d9125111fdc4a414848985,szczecin,blockOfFlats,83.98,4.0,4.0,4.0,2002.0,53.4281783,14.5633052,0.55,41.0,0.043,0.946,0.384,0.217,0.069,0.17,0.566,condominium,brick,premium,no,no,no,no,yes,529000,6299.118837818528,1.0
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.43301925,14.56977461,1.22,9.0,0.568,0.994,0.346,0.374,0.07,0.675,0.43,condominium,brick,low,no,no,no,no,yes,599000,7708.1456697979675,1.0
23d558163bb1c7863c73485048e50858,szczecin,blockOfFlats,53.8,2.0,5.0,5.0,1996.0,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,brick,premium,no,no,yes,no,no,420000,7806.691449814127,1.0
7ec1e260b3f3985259ec7626756775c0,szczecin,tenement,89.57,4.0,1.0,4.0,1930.0,53.43241105,14.5387773,1.78,68.0,0.075,0.458,0.284,0.245,0.057,0.294,0.142,condominium,brick,premium,no,no,yes,no,no,810000,9043.206430724573,2.0
bc78154c8a21b8192cb83a07659b06ea,szczecin,blockOfFlats,57.0,3.0,3.0,4.0,2019.0,53.4310526,14.4865778,5.0,1.0,1.022,0.881,0.578,0.752,0.991,3.025,0.352,condominium,brick,premium,yes,no,yes,no,yes,800000,14035.087719298246,5.0
d096de1dca798864a01a0bcf11a921f9,szczecin,apartmentBuilding,76.0,3.0,2.0,3.0,2012.0,53.46066419,14.53701496,4.44,3.0,0.544,0.72,0.529,0.695,0.348,2.083,0.37,condominium,brick,premium,yes,no,yes,no,no,899000,11828.947368421053,4.0
944a749848962364d578fa2f27b26def,szczecin,apartmentBuilding,69.1,3.0,1.0,2.0,2017.0,53.46851102,14.56452809,5.02,0.0,0.817,1.655,1.066,0.771,0.982,1.127,0.999,condominium,brick,premium,yes,yes,yes,no,yes,799999,11577.40955137482,5.0
1bf4b6862ddd3433b3b6aa326b4ecaa6,szczecin,blockOfFlats,44.0,2.0,1.0,3.0,1980.0,53.4354705,14.545686,1.68,61.0,0.112,0.216,0.296,0.196,0.13,0.315,0.37,condominium,brick,premium,no,no,no,no,yes,545000,12386.363636363636,2.0
7f7a8c5cd82e1717b365767cd20b72f9,szczecin,blockOfFlats,56.52,3.0,1.0,10.0,1975.0,53.44261492,14.56912232,2.2,10.0,0.354,1.095,0.611,0.218,0.382,1.556,0.308,condominium,concreteSlab,premium,no,yes,yes,no,yes,479000,8474.876150035385,2.0
fb0a4d15018bba9946a4cacadebf7ceb,szczecin,tenement,46.15,2.0,1.0,3.0,1960.0,53.4206501,14.54777049,0.93,20.0,0.144,0.179,0.348,0.397,0.234,1.014,0.207,condominium,brick,premium,no,no,no,no,yes,439000,9512.4593716143,1.0
481a9cda2e8dc7fdbd89a88b15326015,szczecin,blockOfFlats,53.0,3.0,1.0,4.0,1983.0,53.3776968,14.65147083,7.86,16.0,0.251,0.271,0.213,0.132,0.315,1.097,0.211,condominium,concreteSlab,premium,no,no,yes,no,no,551000,10396.22641509434,8.0
4663ae9cb78ac9b9d5aac287b32dacdc,szczecin,blockOfFlats,29.0,2.0,3.0,4.0,1970.0,53.45231428,14.56748032,3.24,14.0,0.125,0.307,0.18,0.275,0.17,1.363,0.154,cooperative,concreteSlab,premium,no,no,yes,no,no,330000,11379.310344827587,3.0
9f6fa669acf26a222106ccb999fbaf87,szczecin,tenement,38.3,2.0,1.0,5.0,1940.0,53.4031778,14.5272766,3.17,14.0,0.372,0.583,0.494,0.352,0.225,1.874,0.3,condominium,brick,premium,no,no,no,no,yes,330000,8616.187989556136,3.0
9a4f738530c7f151312406e1ac5430a0,szczecin,blockOfFlats,46.8,3.0,2.0,10.0,1970.0,53.45514268,14.4975412,5.49,10.0,0.327,1.541,0.113,0.16,0.488,2.623,0.064,condominium,concreteSlab,premium,no,no,yes,no,no,550000,11752.136752136752,5.0
65cf0197f8ae1104030f914a7f52f9a0,szczecin,tenement,51.5,3.0,3.0,4.0,1930.0,53.43217535,14.54133302,1.63,75.0,0.203,0.563,0.283,0.241,0.074,0.322,0.057,condominium,brick,premium,no,no,yes,no,no,509000,9883.495145631068,2.0
40394f01dac8c4c1a06010b9b797180c,szczecin,blockOfFlats,90.0,3.0,3.0,4.0,1996.0,53.43465,14.54547,1.62,74.0,0.204,0.261,0.246,0.288,0.089,0.345,0.338,condominium,brick,premium,no,no,no,no,yes,485000,5388.888888888889,2.0
51003d875b8910b10d8547838dc6e9c6,szczecin,blockOfFlats,56.2,3.0,4.0,11.0,1980.0,53.37787041,14.65629097,8.1,22.0,0.245,0.069,0.398,0.081,0.06,1.097,0.069,cooperative,concreteSlab,premium,yes,no,yes,no,yes,539000,9590.747330960854,8.0
5183f6f75f5d759d2be911e3056f98c7,szczecin,blockOfFlats,46.16,3.0,10.0,11.0,1967.0,53.43778659,14.55334042,1.68,33.0,0.224,0.314,0.159,0.203,0.095,0.815,0.193,condominium,concreteSlab,premium,no,no,yes,no,no,515000,11156.84575389948,2.0
89a26ce5f2d4222524989b8d1938fb2f,szczecin,apartmentBuilding,58.23,3.0,1.0,2.0,2016.0,53.477574,14.540893,6.17,2.0,1.258,2.603,0.977,0.59,0.426,2.987,0.485,condominium,brick,premium,yes,yes,yes,no,no,699999,12021.277691911386,6.0
a8f33c3bf9461849f1b8914b9ab7c3cd,szczecin,tenement,60.0,3.0,1.0,4.0,1930.0,53.4471255,14.5525049,2.7,14.0,0.314,0.679,0.583,0.425,0.031,1.401,0.183,condominium,brick,low,yes,no,no,no,yes,485000,8083.333333333333,3.0
4fd74e394f0cfe9aa5304c9c8bd20f59,szczecin,tenement,80.0,4.0,3.0,3.0,1910.0,53.4317259,14.5445338,1.43,81.0,0.406,0.508,0.233,0.364,0.046,0.267,0.072,condominium,brick,low,no,no,no,no,no,426000,5325.0,1.0
3f769a52d10ec67e159ac3aa24a14f76,szczecin,blockOfFlats,59.0,3.0,5.0,5.0,2023.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,449000,7610.169491525424,1.0
4c47bd9fdb7e0c5488b62ae0a7a035ec,szczecin,blockOfFlats,38.5,2.0,6.0,10.0,1980.0,53.43830545,14.55273624,1.75,30.0,0.214,0.253,0.219,0.189,0.162,0.788,0.174,cooperative,concreteSlab,premium,no,no,yes,no,no,389999,10129.844155844155,2.0
79c691e2813253f1c46bbfb2d0226e15,szczecin,blockOfFlats,49.2,2.0,7.0,10.0,1987.0,53.37964536,14.66367413,8.37,11.0,0.324,0.567,0.153,0.452,0.311,1.097,0.205,cooperative,concreteSlab,premium,no,yes,yes,no,yes,425000,8638.211382113821,8.0
a01d82c9529f98a54d64b9e061c9a73b,szczecin,apartmentBuilding,105.0,4.0,3.0,4.0,2016.0,53.43150295,14.4858204,5.06,1.0,1.08,0.949,0.623,0.791,1.054,3.062,0.335,condominium,brick,premium,no,yes,yes,no,no,1199999,11428.561904761904,5.0
21c8557b4cb3716ad171f94ada7e93b8,szczecin,blockOfFlats,71.03,3.0,1.0,1.0,2015.0,53.47718571,14.53451553,6.23,0.0,1.254,2.509,1.128,0.825,0.793,3.325,0.754,condominium,brick,premium,yes,yes,no,no,no,769999,10840.47585527242,6.0
ee095d04e51bfc46c495b7304c351141,szczecin,tenement,103.0,4.0,3.0,4.0,1920.0,53.42742869,14.53226104,1.95,18.0,0.202,0.558,0.103,0.581,0.049,0.776,0.079,condominium,brick,premium,yes,yes,no,no,yes,798000,7747.57281553398,2.0
f6c751d033b4381dec9cf532b46f228d,szczecin,tenement,51.13,3.0,1.0,3.0,1930.0,53.42948345,14.55428563,0.81,62.0,0.149,0.419,0.328,0.178,0.02,0.489,0.065,condominium,brick,premium,no,no,no,no,yes,375000,7334.246039507138,1.0
e50aa3097cbee7662223e101fc1ef9af,szczecin,blockOfFlats,64.5,3.0,3.0,4.0,2000.0,53.36735351,14.64941025,8.56,5.0,0.55,0.547,0.415,0.62,0.216,1.097,0.349,cooperative,brick,premium,yes,yes,no,no,yes,585000,9069.767441860466,9.0
77101b5b349d6f888281dccbfeef0dce,szczecin,blockOfFlats,42.13,2.0,1.0,3.0,2010.0,53.46638999,14.54246521,4.94,10.0,0.201,1.448,0.209,0.029,0.26,2.418,0.283,condominium,brick,premium,yes,yes,no,no,no,606000,14384.04937099454,5.0
b0aab86b07431dbd48e665f0266433a6,szczecin,blockOfFlats,36.5,2.0,4.0,5.0,1970.0,53.44338449,14.56482369,2.24,12.0,0.313,0.838,0.835,0.325,0.274,1.575,0.42,condominium,concreteSlab,premium,no,no,no,no,yes,352999,9671.205479452055,2.0
d18385760edb1c7521ba910d9d713d02,szczecin,apartmentBuilding,67.7,3.0,1.0,3.0,2018.0,53.47232,14.54658,5.52,8.0,0.82,2.161,0.283,0.165,0.332,2.366,0.488,condominium,brick,premium,yes,yes,yes,no,no,860000,12703.101920236337,6.0
d69d4433ab9fe66e1e20bd7eea4a910d,szczecin,tenement,68.11,3.0,3.0,3.0,1930.0,53.4303746,14.5423965,1.45,76.0,0.251,0.527,0.073,0.184,0.025,0.13,0.124,condominium,brick,low,no,no,no,no,no,487500,7157.539274702687,1.0
97580eeb2ae8e80dcd00ee2ecf0ccfe1,szczecin,blockOfFlats,39.47,2.0,1.0,2.0,1950.0,53.4447895,14.5030271,4.52,6.0,0.361,0.348,0.308,0.367,0.245,1.858,0.259,condominium,brick,premium,no,no,no,no,yes,465000,11781.099569293134,5.0
3b471c0d28d758e3fd10ac4ad384b7a0,szczecin,blockOfFlats,46.03,2.0,3.0,4.0,1980.0,53.45020397,14.56916943,3.03,8.0,0.148,0.539,0.337,0.177,0.334,1.518,0.346,condominium,concreteSlab,premium,no,no,no,no,yes,499000,10840.75602867695,3.0
76c97d9301a8c0829701b54cecb87941,szczecin,blockOfFlats,56.6,2.0,3.0,4.0,2007.0,53.4459704,14.5590098,2.51,9.0,0.167,0.686,0.76,0.077,0.421,1.582,0.17,condominium,brick,premium,yes,yes,no,no,yes,571000,10088.33922261484,3.0
1c0368f528bec46d253d126d79c5ef01,szczecin,blockOfFlats,47.5,2.0,1.0,10.0,2010.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,brick,premium,yes,yes,yes,no,no,601000,12652.631578947368,3.0
3af33895797abdd0a9faefe1550d02a2,szczecin,blockOfFlats,34.4,2.0,1.0,2.0,1960.0,53.3656,14.5927,6.76,5.0,0.282,3.248,0.107,0.227,0.514,1.097,0.411,cooperative,concreteSlab,low,yes,no,no,no,yes,294000,8546.511627906977,7.0
3ab52c0b58e333ad586784f0b293d859,szczecin,blockOfFlats,47.2,2.0,8.0,10.0,1985.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,cooperative,concreteSlab,premium,no,yes,yes,no,yes,469999,9957.605932203389,1.0
20d0b9918b7c307bd7f2ad19cd55b271,szczecin,blockOfFlats,36.8,2.0,2.0,2.0,1960.0,53.45596403,14.54658508,3.74,4.0,0.652,0.908,0.346,0.219,0.603,1.845,0.232,condominium,brick,premium,yes,no,no,no,yes,365000,9918.478260869566,4.0
d694de7284c3e944cb7cfc6e69e80666,szczecin,blockOfFlats,47.09,3.0,1.0,7.0,1968.0,53.4231294,14.5574123,0.24,61.0,0.266,0.518,0.255,0.183,0.064,0.747,0.412,condominium,brick,premium,no,no,yes,no,yes,469000,9959.651730728392,0.0
8eeefff3daef4090745950042e8a8b2e,szczecin,blockOfFlats,50.69,3.0,3.0,4.0,2016.0,53.48803069,14.60992433,7.88,0.0,0.54,1.731,0.779,1.638,1.673,3.504,1.663,condominium,brick,premium,yes,no,yes,no,no,539000,10633.260998224503,8.0
7dda4b9400b5322daf2b4610fc5949ae,szczecin,blockOfFlats,31.0,1.0,12.0,12.0,1975.0,53.3794881,14.6561624,7.98,23.0,0.173,0.147,0.244,0.198,0.121,1.097,0.122,cooperative,concreteSlab,premium,no,no,yes,no,no,340000,10967.741935483871,8.0
cc9835b9bec153c48b14b1b46f1da3a3,szczecin,blockOfFlats,33.91,2.0,4.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,no,yes,no,no,355000,10468.888233559423,1.0
412ba55928c03726ff9678327d7952ed,szczecin,blockOfFlats,42.5,2.0,5.0,5.0,1992.0,53.42632,14.53144,1.98,20.0,0.21,0.429,0.107,0.697,0.087,0.721,0.048,cooperative,brick,premium,no,yes,no,no,yes,380000,8941.176470588236,2.0
369f6068e1d0c1eee4e011c0c1b9ce73,szczecin,tenement,74.9,3.0,4.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,yes,no,no,no,yes,369000,4926.568758344459,1.0
53a8de994d3c623a7b588e88733b6496,szczecin,tenement,122.6,4.0,2.0,3.0,1930.0,53.4348359,14.5488644,1.5,51.0,0.101,0.107,0.154,0.159,0.048,0.537,0.271,condominium,brick,premium,no,yes,no,no,yes,599000,4885.807504078303,2.0
cb7bd11ed42e032fea0c3cdf8a9379a0,szczecin,tenement,131.83,5.0,3.0,3.0,1930.0,53.4322324,14.5410165,1.65,75.0,0.184,0.546,0.297,0.237,0.061,0.311,0.044,condominium,brick,premium,no,no,no,no,yes,799000,6060.835925054995,2.0
08e71d3829b4403ff2c33da8c32c7caa,szczecin,blockOfFlats,111.0,4.0,3.0,3.0,2012.0,53.4325003,14.4849087,5.14,1.0,1.2,1.076,0.733,0.753,0.999,3.099,0.375,condominium,brick,premium,no,no,no,no,no,995000,8963.963963963964,5.0
1f8be2d79382b2956e080415fd7c28da,szczecin,blockOfFlats,32.42,1.0,1.0,3.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,no,no,no,yes,320000,9870.450339296729,1.0
a2bd85488bac33efd4b558c5398ba3ca,szczecin,blockOfFlats,58.02,3.0,3.0,3.0,2012.0,53.46699501,14.53524685,5.14,7.0,0.288,1.382,0.037,0.46,0.134,2.761,0.492,condominium,brick,premium,yes,yes,no,no,no,679000,11702.861082385383,5.0
29503118e25894b2c49b9421fb7c4586,szczecin,blockOfFlats,84.53,4.0,3.0,5.0,2018.0,53.43317534,14.48498011,5.15,1.0,1.218,1.14,0.808,0.702,0.924,3.081,0.442,condominium,brick,premium,yes,no,yes,no,no,1150000,13604.637406837808,5.0
dac3a63cb633b7b0812e4a4abfb97cd4,szczecin,blockOfFlats,37.0,2.0,1.0,4.0,2007.0,53.39416997,14.52292157,4.11,4.0,0.557,1.625,0.475,0.469,0.469,2.911,0.487,condominium,brick,premium,no,no,no,no,yes,399000,10783.783783783783,4.0
61ce6583bcc97ee279a11517e1fd9c60,szczecin,blockOfFlats,51.76,2.0,6.0,7.0,1998.0,53.43120406,14.51386642,3.24,15.0,0.289,1.333,0.123,0.208,0.143,1.335,0.18,condominium,brick,premium,yes,yes,yes,no,no,539000,10413.446676970634,3.0
f7d1af4672b006e5f119f066deb5d2da,szczecin,tenement,58.0,3.0,3.0,3.0,1960.0,53.4453,14.5802,2.75,1.0,0.608,1.447,0.988,0.779,0.391,1.936,0.564,condominium,brick,low,no,yes,no,no,no,682000,11758.620689655172,3.0
6b3035837ca1cc2cd9c259da403f0e28,szczecin,tenement,65.76,5.0,1.0,3.0,1930.0,53.41568119,14.53648281,1.84,10.0,0.392,0.585,0.272,0.298,0.349,0.564,0.441,condominium,brick,premium,no,no,no,no,yes,499000,7588.199513381995,2.0
4142584b0efbb3cfb0095011c2fbe47e,szczecin,blockOfFlats,47.33,2.0,3.0,3.0,1920.0,53.42632308,14.54944427,0.83,56.0,0.362,0.082,0.082,0.272,0.018,0.522,0.011,condominium,brick,premium,yes,yes,no,no,yes,345000,7289.245721529685,1.0
cad0598d22387e1b1ba35bc8bac7d656,szczecin,tenement,45.44,3.0,2.0,2.0,1950.0,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,brick,low,yes,no,no,no,yes,380000,8362.676056338029,5.0
2b1ec17d4067387bcc86c088eac14d1c,szczecin,tenement,51.0,2.0,3.0,4.0,1940.0,53.44027805,14.54978344,2.02,26.0,0.11,0.172,0.248,0.113,0.352,0.707,0.129,condominium,brick,premium,no,no,no,no,yes,600000,11764.70588235294,2.0
79b83e3f75a46724d26a93c0cdfb3be4,szczecin,blockOfFlats,46.6,2.0,3.0,10.0,1971.0,53.4497949,14.5748722,3.08,3.0,0.498,0.871,0.7,0.512,0.234,1.453,0.2,condominium,concreteSlab,premium,no,no,yes,no,yes,405000,8690.98712446352,3.0
bf0a9b5e07c5fd438a1dbe9a0e4373de,szczecin,apartmentBuilding,50.0,2.0,4.0,5.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,no,no,yes,no,no,650000,13000.0,0.0
f19fc8a605bda7cde07252a8472ab7a8,szczecin,tenement,72.96,4.0,4.0,4.0,1900.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,brick,premium,no,no,yes,no,no,529000,7250.548245614035,4.0
772753e5fc8f4815e7b09d3a4fa0f6c0,szczecin,blockOfFlats,87.0,4.0,2.0,3.0,2022.0,53.49168,14.57978,7.69,1.0,1.863,0.848,0.569,0.444,0.581,3.225,0.532,condominium,brick,premium,yes,no,no,no,no,1100000,12643.67816091954,8.0
d6b2227957fed004c6d7cfa1313d05d0,szczecin,blockOfFlats,96.4,4.0,1.0,1.0,1960.0,53.4974593,14.602224,8.68,0.0,0.645,1.855,0.761,0.901,1.148,4.175,1.147,condominium,brick,premium,yes,yes,no,no,yes,595000,6172.199170124481,9.0
